Subject,Threshold 1,Threshold 5,ROI,Image index
sub02,0.0023988076712225777,0.0016831786818951242,V3,40
sub02,0.0024299010348676924,0.0017046215625649414,V3,41
sub02,0.0024483423208377145,0.0017550349865673028,V3,42
sub02,0.002198907186430898,0.0015642221564250243,V3,43
sub02,0.0023686135616001495,0.0016310050034169465,V3,44
sub02,0.0025162286224530176,0.0017905235645895357,V3,45
sub02,0.0025792255445377466,0.0018419194370701295,V3,46
sub02,0.0024343695038127992,0.0016896158694806379,V3,47
sub02,0.0024805931002359126,0.0017551840892101724,V3,48
sub02,0.0024070670368958884,0.0016970654174251279,V3,49
sub02,0.0024672683696818853,0.0017545731882027517,V3,50
sub02,0.0040307162629240525,0.002871922538701133,V4,1
sub02,0.003908874433437609,0.002781998538409081,V4,2
sub02,0.004060101576890422,0.0028729168620122373,V4,3
sub02,0.004086729812525387,0.0029115959137794895,V4,4
sub02,0.0039039799145856183,0.0027458562208445697,V4,5
sub02,0.0040860072975494955,0.0029371842542020676,V4,6
sub02,0.003976114828784577,0.002898299817542328,V4,7
sub02,0.004393907776743548,0.0030469590402126797,V4,8
sub02,0.004058310356571564,0.0028159504312340444,V4,9
sub02,0.004101856769435752,0.0029147381326271767,V4,10
sub02,0.003975713791510693,0.002714628636314437,V4,11
sub02,0.003859477235571071,0.002799730119473583,V4,12
sub02,0.004047708301577459,0.002869456392077795,V4,13
sub02,0.0038304903803046304,0.0027087259018554826,V4,14
sub02,0.004432303217997869,0.0031235568598200415,V4,15
sub02,0.0037494936131902933,0.002596897876613018,V4,16
sub02,0.003948785292117135,0.0027148804242625455,V4,17
sub02,0.003785135119701274,0.0027375996220688793,V4,18
sub02,0.0038021914214769153,0.0027323963447971143,V4,19
sub02,0.004178654712107338,0.002954961302355791,V4,20
sub02,0.004011534037967063,0.002824149870877723,V4,21
sub02,0.003812397455456362,0.0026586846138332977,V4,22
sub02,0.0038853061845319434,0.0027473580313448656,V4,23
sub02,0.0044110067920581164,0.003073578224551026,V4,24
sub02,0.004019537860359246,0.002875546097566358,V4,25
sub02,0.004035117270016718,0.0027629645066030257,V4,26
sub02,0.004388152526255018,0.003137584700378366,V4,27
sub02,0.0038045870540005023,0.002680682271303513,V4,28
sub02,0.00409240132298239,0.002887358085362248,V4,29
sub02,0.00417885101630065,0.0029530716246010565,V4,30
sub02,0.003871135427117745,0.0028106266781605022,V4,31
sub02,0.004289541026942684,0.0030519974968345374,V4,32
sub02,0.003800343099401817,0.0027379494680344757,V4,33
sub02,0.004359636298961365,0.0031482175380638396,V4,34
sub02,0.0038272098319822117,0.002676776427802065,V4,35
sub02,0.004071413606624698,0.002932753722424261,V4,36
sub02,0.003944918401951144,0.002814198630875091,V4,37
sub02,0.004071199922646694,0.0029829804284187537,V4,38
sub02,0.004460861559962526,0.0031590363459223247,V4,39
sub02,0.0038606279945089354,0.002745697348707542,V4,40
sub02,0.0039769861870564815,0.0027416333843451038,V4,41
sub02,0.0039025998802887938,0.002674916328759736,V4,42
sub02,0.003916859972016068,0.0026937068827568357,V4,43
sub02,0.0037197833327258893,0.0026311218275112663,V4,44
sub02,0.004282690095587897,0.0029648684156518934,V4,45
sub02,0.004068459667977153,0.002832492294196531,V4,46
sub02,0.0036799961206319827,0.0026254420862921193,V4,47
sub02,0.004202052328514535,0.002970064464309402,V4,48
sub02,0.0038156367297023227,0.0027141207652774746,V4,49
sub02,0.003843909631086402,0.0027150568636471694,V4,50
sub02,0.0018813107363729446,0.0013317141168103814,HVC,1
sub02,0.0019064637592357506,0.0013315229984455289,HVC,2
sub02,0.0017518808048754273,0.0012342593111406997,HVC,3
sub02,0.001827912659990262,0.001283890484058278,HVC,4
sub02,0.0018505449836241545,0.0013205514030245867,HVC,5
sub02,0.001892769132616604,0.001311745366968868,HVC,6
sub02,0.001808429932203443,0.0012992342913414354,HVC,7
sub02,0.0018681485251636407,0.0013209914913567557,HVC,8
sub02,0.001808662514677152,0.0012806939602584741,HVC,9
sub02,0.001803076271738866,0.0012843935387286012,HVC,10
sub02,0.001842762925244067,0.0012937571973932922,HVC,11
sub02,0.0018029635349982628,0.0012721132966244085,HVC,12
sub02,0.0019084921222464303,0.0013277206217757757,HVC,13
sub02,0.0017159971750229596,0.0011949506692139802,HVC,14
sub02,0.0020156298917375294,0.001401124127827711,HVC,15
sub02,0.001739946983205937,0.0012431268194741639,HVC,16
sub02,0.0016845203431499354,0.0011806932087259218,HVC,17
sub02,0.0016750362716917587,0.0011707741517095118,HVC,18
sub02,0.0017653373127208083,0.0012587410227815747,HVC,19
sub02,0.0018971780383608351,0.0013131477657869941,HVC,20
sub02,0.0018928848754753138,0.0013309579942054194,HVC,21
sub02,0.00174318577775656,0.0012264302641419548,HVC,22
sub02,0.0018421080692803955,0.001310743102593656,HVC,23
sub02,0.0018856621169238874,0.001361618200278438,HVC,24
sub02,0.001856425672029727,0.0013458427925510264,HVC,25
sub02,0.0016703553387623685,0.0012015440411415432,HVC,26
sub02,0.001927304051232413,0.0013468136821302124,HVC,27
sub02,0.001786530076341057,0.0012483562394773713,HVC,28
sub02,0.0018498084857866955,0.0013203646619032164,HVC,29
sub02,0.0017511655362616955,0.001237771088049911,HVC,30
sub02,0.001766518606998109,0.0012481422013825207,HVC,31
sub02,0.0017722720965762013,0.001260676139057627,HVC,32
sub02,0.001738535736982483,0.0012219680454227913,HVC,33
sub02,0.0020213508891924626,0.001442610547826227,HVC,34
sub02,0.0016664034581238025,0.0011808615199692223,HVC,35
sub02,0.0018479680846813157,0.001291095154872614,HVC,36
sub02,0.0017309457055887558,0.001224298458521988,HVC,37
sub02,0.0019234987379962054,0.0013672110315471459,HVC,38
sub02,0.001985227140550241,0.0013988967095889863,HVC,39
sub02,0.0017645275381756478,0.0012177546170418175,HVC,40
sub02,0.001854572830266847,0.0013090819859391855,HVC,41
sub02,0.0018603266744160274,0.0012792112920822494,HVC,42
sub02,0.0017082308057574768,0.0012175263491143323,HVC,43
sub02,0.0017589303017900096,0.001206522365524542,HVC,44
sub02,0.0018660488417308564,0.0012987852986122415,HVC,45
sub02,0.001850672926426379,0.0012929289025122098,HVC,46
sub02,0.001818361091283086,0.001274322725474435,HVC,47
sub02,0.001847940511193355,0.0012933412863264404,HVC,48
sub02,0.0017263427931623466,0.0012367053919022139,HVC,49
sub02,0.0018037141880680794,0.001293884255439417,HVC,50
sub03,0.0012202470761468955,0.000859871073746814,VC,1
sub03,0.0011675338114379174,0.0008559148505494766,VC,2
sub03,0.0012433821310260395,0.0008842429303526264,VC,3
sub03,0.001239337510392768,0.0008708492493122358,VC,4
sub03,0.0012736249886980493,0.0008943904152876415,VC,5
sub03,0.0011900932331307729,0.0008684524648651313,VC,6
sub03,0.001283187234224293,0.0008787812891288884,VC,7
sub03,0.0012343610740680945,0.0008793553924119312,VC,8
sub03,0.0013271826108031605,0.0009194496142685187,VC,9
sub03,0.0011892383338293548,0.0008540399676447623,VC,10
sub03,0.0012799210232700665,0.0009038430807717186,VC,11
sub03,0.0012127130189408216,0.0008785031585202159,VC,12
sub03,0.0011718670715325187,0.0008047174728890243,VC,13
sub03,0.0011852011383870504,0.000828287208243136,VC,14
sub03,0.001204235400691887,0.0008447210233351363,VC,15
sub03,0.001222661736874378,0.0008636830881112283,VC,16
sub03,0.001207755333634543,0.0008363654420320968,VC,17
sub03,0.0012940682512019525,0.0008950797306022481,VC,18
sub03,0.0011358530829073381,0.000796793182260616,VC,19
sub03,0.0011504689584776006,0.0008100443910597362,VC,20
sub03,0.0012338687787856594,0.0008729157068867057,VC,21
sub03,0.0012267215763586924,0.000855902745735723,VC,22
sub03,0.0012055248455880663,0.0008468453914699685,VC,23
sub03,0.0011745600411692133,0.0008258225921335005,VC,24
sub03,0.0012515018027241512,0.0008948367275417526,VC,25
sub03,0.0013143539459319403,0.0009033218375089431,VC,26
sub03,0.0013020025479709852,0.0008969875315939798,VC,27
sub03,0.001311625014894198,0.0009211696318131351,VC,28
sub03,0.001234549958761551,0.0008688962590083239,VC,29
sub03,0.001193482677163121,0.0008412928027993191,VC,30
sub03,0.001188227814841934,0.0008285671207475804,VC,31
sub03,0.0013089373169765048,0.0009171840047109567,VC,32
sub03,0.0012159975623015017,0.0008611565261772599,VC,33
sub03,0.0012879990037263556,0.0009025409751639115,VC,34
sub03,0.0012543305563865118,0.0008805626629511925,VC,35
sub03,0.0012143749064890041,0.000855860092673901,VC,36
sub03,0.0012343894843234208,0.0008851357738154504,VC,37
sub03,0.0011698501855330133,0.0008243772376141583,VC,38
sub03,0.0012094096755897268,0.0008481349185473342,VC,39
sub03,0.0011715153968788535,0.0008509840122317276,VC,40
sub03,0.0012281139019461264,0.0008674388138124865,VC,41
sub03,0.0012044823781192275,0.0008514177391581424,VC,42
sub03,0.001180429876458773,0.0008379547836937642,VC,43
sub03,0.001267598404010105,0.0009195683866058643,VC,44
sub03,0.0011965405007116864,0.0008556189127986153,VC,45
sub03,0.0012186994927310916,0.0008456819190004158,VC,46
sub03,0.0011603620701743699,0.0008309883579762908,VC,47
sub03,0.0012483368576484165,0.0008811097324737832,VC,48
sub03,0.0012820713174128684,0.0008928570610244176,VC,49
sub03,0.0011983952860750672,0.0008220051727464272,VC,50
sub03,0.0031362221176500678,0.0022213455787526044,V1,1
sub03,0.003078506292289239,0.0021267218950211404,V1,2
sub03,0.0029396513831218595,0.00211117994320313,V1,3
sub03,0.002995054375211162,0.0021801635470580453,V1,4
sub03,0.003177617929344979,0.002257685356665836,V1,5
sub03,0.0030491436958327324,0.002183610073745515,V1,6
sub03,0.003359015647012426,0.002285890272667737,V1,7
sub03,0.0029471757053248122,0.0020600955956786198,V1,8
sub03,0.003118025219702501,0.0022216245787919633,V1,9
sub03,0.0029810963026874614,0.0021327702524410103,V1,10
sub03,0.0032514964647211795,0.0023382013141125826,V1,11
sub03,0.003158989982514861,0.002237484964118883,V1,12
sub03,0.002874074559855124,0.0020368273976995995,V1,13
sub03,0.0029724766342290976,0.002080594655294341,V1,14
sub03,0.0029726650959324115,0.0021231602121843923,V1,15
sub03,0.0031760826588467426,0.0022598394921006107,V1,16
sub03,0.003068206885558474,0.0021103985668394884,V1,17
sub03,0.0030122981735396224,0.0021281705609910435,V1,18
sub03,0.0026390440351450623,0.001836274019173653,V1,19
sub03,0.002824844295961429,0.0019476281894355196,V1,20
sub03,0.0030919967534875203,0.002180320108035773,V1,21
sub03,0.0031746714160588337,0.0022273856162337287,V1,22
sub03,0.002876694014992857,0.0020722863785139767,V1,23
sub03,0.0028156850404209436,0.002033300606096171,V1,24
sub03,0.003218161246535983,0.00229981285277993,V1,25
sub03,0.003324846489451399,0.00237733660807089,V1,26
sub03,0.003495192022555385,0.0024556861248333254,V1,27
sub03,0.0030978216762103257,0.0022106365988849553,V1,28
sub03,0.002978668583333951,0.0021374483471832016,V1,29
sub03,0.003315919132479741,0.002263032176956839,V1,30
sub03,0.0029299900989182975,0.0021267525989634383,V1,31
sub03,0.0030428766441232963,0.0021912461074129756,V1,32
sub03,0.0031418982733553186,0.002217895066779372,V1,33
sub03,0.0032902451500094105,0.0022941835179807603,V1,34
sub03,0.0031207303474445167,0.0021979240466257995,V1,35
sub03,0.0029596049925059717,0.002097736169250913,V1,36
sub03,0.0031962868507866607,0.0022978313265506847,V1,37
sub03,0.0028775313270482435,0.0020570988931191366,V1,38
sub03,0.0027806756995205958,0.0019939015836723723,V1,39
sub03,0.002893618016536185,0.002071140544311319,V1,40
sub03,0.0029448545581011896,0.0020450738229018943,V1,41
sub03,0.0029254039929038633,0.0020655370120265435,V1,42
sub03,0.0031208152033662365,0.0021892185033806117,V1,43
sub03,0.0029938826396640264,0.0021200192125512543,V1,44
sub03,0.0028757535168882475,0.0020418379428234447,V1,45
sub03,0.00291691882581274,0.0020920150665871885,V1,46
sub03,0.002793025583062772,0.0019949104528039427,V1,47
sub03,0.0031717244923364575,0.0022585086154591114,V1,48
sub03,0.002995484180166757,0.0021393153250396477,V1,49
sub03,0.0028267611146616006,0.0020168770708116754,V1,50
sub03,0.0028912185177853663,0.002004121950564718,V2,1
sub03,0.002836004664906347,0.0019704808075207765,V2,2
sub03,0.002799553208826641,0.0020838449448047146,V2,3
sub03,0.002955941122013974,0.0020723148242450646,V2,4
sub03,0.0031028625868234866,0.00218797761054571,V2,5
sub03,0.002893071401219752,0.002051693264033777,V2,6
sub03,0.002935262394095782,0.00206867211229123,V2,7
sub03,0.0028849226538633526,0.0020346709818596974,V2,8
sub03,0.003111124064993896,0.0021826830884832333,V2,9
sub03,0.002899827233207184,0.0019761706063630346,V2,10
sub03,0.0031141049732864566,0.0021878165614283933,V2,11
sub03,0.0028949613986398383,0.002045076943406655,V2,12
sub03,0.002675060036905607,0.0018563161541430614,V2,13
sub03,0.0027898882369378946,0.0019357011286376333,V2,14
sub03,0.0027910025968306503,0.001934724806078244,V2,15
sub03,0.0029434370497777853,0.0020860431281899657,V2,16
sub03,0.0027921283172829174,0.001954931056382062,V2,17
sub03,0.0029364753838319545,0.002064358928853563,V2,18
sub03,0.002591196885559033,0.0018350868546536637,V2,19
sub03,0.0025512835626533763,0.001814469043739644,V2,20
sub03,0.0028625556016962767,0.002091694721475679,V2,21
sub03,0.0029541624970159013,0.0020903361986466503,V2,22
sub03,0.002633728532708046,0.001861987783796648,V2,23
sub03,0.002809087753802193,0.0020435798464888666,V2,24
sub03,0.0029505885180708836,0.002086073759124225,V2,25
sub03,0.0032177321046889043,0.0022775310375472697,V2,26
sub03,0.0031651939711807805,0.0022107212506298677,V2,27
sub03,0.003086597375251839,0.002171844714621256,V2,28
sub03,0.002859807797678895,0.0020563697283054873,V2,29
sub03,0.0029300982166094607,0.0020811120181407653,V2,30
sub03,0.002731630341175616,0.0019632883825690126,V2,31
sub03,0.002961105991595642,0.0021146079515466662,V2,32
sub03,0.0030871788767137726,0.0021795052234337693,V2,33
sub03,0.0030477805978717785,0.002107725516189576,V2,34
sub03,0.002913460036020207,0.002064343053227471,V2,35
sub03,0.0028281726255322904,0.0019816052831401524,V2,36
sub03,0.002963570340428342,0.0021072756662472466,V2,37
sub03,0.0026578374564365384,0.0018872631531083228,V2,38
sub03,0.0026819635971575364,0.001900279785230115,V2,39
sub03,0.0028468954262594165,0.002014093914597747,V2,40
sub03,0.002728187518130896,0.001954482897787066,V2,41
sub03,0.002829553231647981,0.001993691505855752,V2,42
sub03,0.0027694639773418184,0.00201900648490322,V2,43
sub03,0.0029866190322447666,0.0021494688428247703,V2,44
sub03,0.0027746593910365296,0.0019874064012824722,V2,45
sub03,0.002781556497775262,0.001967830621405382,V2,46
sub03,0.002777990235169708,0.0019367409273133517,V2,47
sub03,0.0029338678052849556,0.002081530419645312,V2,48
sub03,0.0028827332860560527,0.0020050258433958476,V2,49
sub03,0.0026783540851824474,0.0018997724186368599,V2,50
sub03,0.00308895006785238,0.002149967542509186,V3,1
sub03,0.002930639551687829,0.0020547246978823396,V3,2
sub03,0.003031651997485919,0.002113002770856524,V3,3
sub03,0.003147681870928544,0.0022269381221275393,V3,4
sub03,0.003029699451907583,0.0021807782828624175,V3,5
sub03,0.00302360903073601,0.0020851970218048353,V3,6
sub03,0.002938190815400368,0.002103839615592464,V3,7
sub03,0.0030596824972359367,0.0021647582693430753,V3,8
sub03,0.0031202772663891406,0.0022225980370579215,V3,9
sub03,0.0028545332282133577,0.002009281089321853,V3,10
sub03,0.003048080775775966,0.0021391985228601923,V3,11
sub03,0.0029042051155878626,0.0020499654019851274,V3,12
sub03,0.0027950967116146972,0.0019546615706332185,V3,13
sub03,0.0027857211651349106,0.0019293881038595089,V3,14
sub03,0.002876771910690991,0.00198532438162099,V3,15
sub03,0.002805132061316728,0.002064585595759045,V3,16
sub03,0.0028310377909039897,0.002006954184419722,V3,17
sub03,0.0030305068761675084,0.002124967565310116,V3,18
sub03,0.0026218168791036865,0.001872156098079798,V3,19
sub03,0.0026953177676776667,0.0019320513013186028,V3,20
sub03,0.0028702598878045825,0.0020568424188294404,V3,21
sub03,0.002896035727175302,0.002061089653068142,V3,22
sub03,0.00279023583284292,0.001947475805469442,V3,23
sub03,0.002968470699398704,0.0020432967589984747,V3,24
sub03,0.003085142322843173,0.0021644639298180886,V3,25
sub03,0.0033080556573773,0.0023562556771393175,V3,26
sub03,0.0031592906168320107,0.0022012260660109846,V3,27
sub03,0.003204468970621973,0.0022987409023080474,V3,28
sub03,0.002898450378963263,0.002028626371127408,V3,29
sub03,0.0030062354802509756,0.0021197700437797324,V3,30
sub03,0.0027601466745834683,0.0019420573708307336,V3,31
sub03,0.003312995351696689,0.002359945155597753,V3,32
sub03,0.0030928655138137803,0.0021384859057947984,V3,33
sub03,0.003164594459493476,0.0022335222873588758,V3,34
sub03,0.0030233075639484754,0.002165189434682532,V3,35
sub03,0.0028488308038075866,0.002029281817188769,V3,36
sub03,0.0029243120658993156,0.002073906547352441,V3,37
sub03,0.002708713341754228,0.0019409586748695108,V3,38
sub03,0.0029640526197427528,0.002123385468531248,V3,39
sub03,0.0029109499266111367,0.0019935292403438273,V3,40
sub03,0.0028842050016074333,0.0020366882337319605,V3,41
sub03,0.0029065017586918235,0.0020323384295643844,V3,42
sub03,0.0029123781563935663,0.002076457765355214,V3,43
sub03,0.0032445222117620234,0.002239640941846893,V3,44
sub03,0.002984803779910591,0.002079660754681789,V3,45
sub03,0.0029881756142742574,0.0020847992024004714,V3,46
sub03,0.0027858458513198713,0.0020385604397289256,V3,47
sub03,0.003106616439509344,0.0022033089406016688,V3,48
sub03,0.002913802936318188,0.002085959282802567,V3,49
sub03,0.0027186183995081326,0.001946965627446129,V3,50
sub03,0.003282722742701393,0.002320292442796426,V4,1
sub03,0.0032055400964991028,0.0022730733885171685,V4,2
sub03,0.0033861363493608125,0.0024221884795963128,V4,3
sub03,0.003348477460922009,0.00238220829242779,V4,4
sub03,0.0032046278304174573,0.0022673784792867384,V4,5
sub03,0.003297876437438956,0.0022845988301563656,V4,6
sub03,0.003106586048437357,0.0022167986081192506,V4,7
sub03,0.0033034326008167816,0.0023462615775490326,V4,8
sub03,0.003599374119866323,0.002500825613118689,V4,9
sub03,0.0032520638344806624,0.0023329603203032147,V4,10
sub03,0.0033729104982892577,0.0023706394151609914,V4,11
sub03,0.003400724577054202,0.0023598058829603975,V4,12
sub03,0.003206341455645778,0.002206991242501975,V4,13
sub03,0.003088704598845874,0.002175357012671921,V4,14
sub03,0.003193707228875432,0.002259227317848825,V4,15
sub03,0.003329727916663215,0.0023598134889296607,V4,16
sub03,0.0031887422897309216,0.0022415086496641117,V4,17
sub03,0.003403909553902829,0.002433132978731359,V4,18
sub03,0.0028959778436275854,0.0020567996906556934,V4,19
sub03,0.0032140927640929517,0.002218938149918845,V4,20
sub03,0.0032663396338914815,0.002323531863997949,V4,21
sub03,0.0031979956300968713,0.0022312951845742243,V4,22
sub03,0.0031551963525326184,0.0022151240679097774,V4,23
sub03,0.0031320198394047967,0.002259352907356017,V4,24
sub03,0.0034096906560606064,0.0023385340106681367,V4,25
sub03,0.00355324220258577,0.002488027100276687,V4,26
sub03,0.0035732919221540156,0.002481884317094433,V4,27
sub03,0.003771511942559194,0.002671717956097989,V4,28
sub03,0.003312635812698578,0.0022995880951257445,V4,29
sub03,0.003210873288748232,0.0023533498586554443,V4,30
sub03,0.0030871021915296576,0.002208329595055152,V4,31
sub03,0.003677194609446418,0.002541224652908183,V4,32
sub03,0.003207528303036513,0.002235712634935702,V4,33
sub03,0.0033921386733345637,0.0024717683737244095,V4,34
sub03,0.0032957202344081524,0.002329984263003417,V4,35
sub03,0.0031486410875057776,0.0022395809892684798,V4,36
sub03,0.0033156303143701427,0.0023641231950035104,V4,37
sub03,0.0031173835810860574,0.002204436274003888,V4,38
sub03,0.003313862674365745,0.0023659181258308963,V4,39
sub03,0.0032119726704729133,0.002275124856200181,V4,40
sub03,0.003211019452285964,0.0022168869406515887,V4,41
sub03,0.0033412156241234285,0.002332036258015255,V4,42
sub03,0.0031118011202034648,0.0022404191432846185,V4,43
sub03,0.0034026422056683773,0.0023792255318356424,V4,44
sub03,0.003165705391736262,0.0022745656871460958,V4,45
sub03,0.003202184181547626,0.0022747411254840175,V4,46
sub03,0.003148416606038032,0.0022121455822704987,V4,47
sub03,0.0033003715645812262,0.002326529073835019,V4,48
sub03,0.0033164192488586847,0.002335640165083332,V4,49
sub03,0.003361185870072854,0.0023657330557362815,V4,50
sub03,0.0016826942658793092,0.0011758539058613908,HVC,1
sub03,0.0016544251772328854,0.001149577476840685,HVC,2
sub03,0.00168054123644065,0.0011660159714831923,HVC,3
sub03,0.0017687041383114051,0.0012306223149029891,HVC,4
sub03,0.0017470811377645885,0.0012257617167532103,HVC,5
sub03,0.0017165306069866154,0.0012040285914781327,HVC,6
sub03,0.001643091037346984,0.0011864032601034953,HVC,7
sub03,0.0018086568425831127,0.0012750186568567814,HVC,8
sub03,0.0017757525421024868,0.001288235546651223,HVC,9
sub03,0.0016370216757196883,0.0011572780337286977,HVC,10
sub03,0.0017934050826899813,0.001252302955636321,HVC,11
sub03,0.0017209507972047106,0.0011989026552085454,HVC,12
sub03,0.0016822264443965176,0.0011461361375284403,HVC,13
sub03,0.0016932077154529362,0.001160251460118443,HVC,14
sub03,0.001700516635186,0.0011919432553279456,HVC,15
sub03,0.0017217036499942342,0.0012278899698278396,HVC,16
sub03,0.001661279797479448,0.0011743567141969376,HVC,17
sub03,0.0016923679904784492,0.0012197661564329963,HVC,18
sub03,0.0016454633523130448,0.0011649057113215001,HVC,19
sub03,0.0016306272212359525,0.0011578448696107648,HVC,20
sub03,0.0016696929798854163,0.0011732711764373877,HVC,21
sub03,0.0016629936848630972,0.0011787859776634575,HVC,22
sub03,0.001690939780406679,0.0011812811007799891,HVC,23
sub03,0.0016672071551044163,0.0011755540804249448,HVC,24
sub03,0.0017461975760917833,0.0012583226801645326,HVC,25
sub03,0.0017757670927626454,0.0012435798160588768,HVC,26
sub03,0.0017464951253122255,0.0012484635900346915,HVC,27
sub03,0.001713580059235976,0.0012103182607933452,HVC,28
sub03,0.001707138982464782,0.0012115254074381346,HVC,29
sub03,0.0016345493132782624,0.001172957093654114,HVC,30
sub03,0.00163086058058315,0.001130184592798629,HVC,31
sub03,0.0017126400604285834,0.0012117374387724824,HVC,32
sub03,0.0016851702490526144,0.0011633353213332518,HVC,33
sub03,0.00178120476938634,0.0012620987216626484,HVC,34
sub03,0.0017312617259418212,0.0012245858582626034,HVC,35
sub03,0.001661523159411873,0.0012015976530864252,HVC,36
sub03,0.001706501152383589,0.0012147267257585762,HVC,37
sub03,0.0016096418637465497,0.0011294360711436443,HVC,38
sub03,0.0016645795452660474,0.0011726205932922978,HVC,39
sub03,0.001699601424345844,0.001191785233468606,HVC,40
sub03,0.0016967840627356383,0.001202782754569794,HVC,41
sub03,0.0017096393510343292,0.0011832757175226937,HVC,42
sub03,0.0016451454513918486,0.001172478071363179,HVC,43
sub03,0.001791613373891317,0.0012514380288556539,HVC,44
sub03,0.001676155860302951,0.0012049194074034326,HVC,45
sub03,0.00174752849681261,0.0012143119533534104,HVC,46
sub03,0.0016141893281537466,0.0011627869743746073,HVC,47
sub03,0.0016978636815434156,0.0011995622450428692,HVC,48
sub03,0.0017497517644404022,0.0012558663740036907,HVC,49
sub03,0.0016486445530777634,0.0011596370834445066,HVC,50
sub04,0.0012227449586594392,0.0008616305489286012,VC,1
sub04,0.001148249822017273,0.0007972103985228218,VC,2
sub04,0.0011707124775524234,0.0008097614910628241,VC,3
sub04,0.0012945843160189542,0.0008904363592173503,VC,4
sub04,0.0011377040937712798,0.0008203166404850574,VC,5
sub04,0.0011552584812846226,0.0008118581900174792,VC,6
sub04,0.0012878441074683456,0.0009121369591795464,VC,7
sub04,0.001159315203978808,0.0008389741996323423,VC,8
sub04,0.0011795425929654333,0.0008532087496145606,VC,9
sub04,0.0011183226273326415,0.0007973585337029466,VC,10
sub04,0.0011686698599365246,0.0008399984311876706,VC,11
sub04,0.0011828604660575552,0.0008308699554683491,VC,12
sub04,0.0011625247723179158,0.0007991623977462083,VC,13
sub04,0.0011649365428228683,0.0008345520412134259,VC,14
sub04,0.001137530694832267,0.0008071380870132213,VC,15
sub04,0.0012232777001883154,0.0008501383110870747,VC,16
sub04,0.0012501982815949276,0.0008776136330634488,VC,17
sub04,0.0011371868293838156,0.0008104139515598065,VC,18
sub04,0.0011648095533695363,0.0008205921669162195,VC,19
sub04,0.0011196875352464922,0.0008090951130143626,VC,20
sub04,0.0012653453228207462,0.0008891479811616217,VC,21
sub04,0.0013230218140059726,0.0009281880494983675,VC,22
sub04,0.001192649997407115,0.0008308355641896258,VC,23
sub04,0.0011883397075193028,0.0008313043372227231,VC,24
sub04,0.0011477118157616165,0.0008085948756692968,VC,25
sub04,0.0011705711138163201,0.00084640825817977,VC,26
sub04,0.0011459176056795156,0.0007967585549100147,VC,27
sub04,0.0013558664774980021,0.0009845951821793259,VC,28
sub04,0.0012026137677089758,0.0008515826348632482,VC,29
sub04,0.0011783055134351038,0.000854375888871741,VC,30
sub04,0.0012992899912358054,0.0009198234493201298,VC,31
sub04,0.0011695666057350163,0.0008395303774163497,VC,32
sub04,0.0012005337293753632,0.0008445522436388965,VC,33
sub04,0.0013203975616209885,0.0009423455675872016,VC,34
sub04,0.0011443265874752405,0.0008002139042660461,VC,35
sub04,0.0012055927489378218,0.0008405013942039567,VC,36
sub04,0.001316274177722794,0.0009376921485004837,VC,37
sub04,0.0011300468858915951,0.0007963424786544803,VC,38
sub04,0.001133447265089044,0.000804919427988513,VC,39
sub04,0.0012323887182720116,0.0008886908935694205,VC,40
sub04,0.00108333913894833,0.0007676734701327688,VC,41
sub04,0.001162648392098311,0.0008051737012731698,VC,42
sub04,0.0011854841777505542,0.0008333176772625383,VC,43
sub04,0.0011198317046435587,0.00079957532837001,VC,44
sub04,0.0011548532112150979,0.0008252611429728446,VC,45
sub04,0.0011777933927704213,0.0008227790592526651,VC,46
sub04,0.0011271544208582807,0.0007986281309451029,VC,47
sub04,0.0011099748300294452,0.0007721902992169835,VC,48
sub04,0.0011247100979941067,0.0008023883594246684,VC,49
sub04,0.0011320928894735635,0.0008018822482082576,VC,50
sub04,0.0029346580228059157,0.0021613748715442064,V1,1
sub04,0.0027294646646591736,0.0019633647385482425,V1,2
sub04,0.0026295268128681847,0.0018732048720668216,V1,3
sub04,0.00292822556660563,0.002069678971885855,V1,4
sub04,0.0029317732384573593,0.0020319354290522316,V1,5
sub04,0.002810853929792971,0.0019370415491713284,V1,6
sub04,0.0030758901194555635,0.0021859085409237,V1,7
sub04,0.0027766947461040875,0.0019094574411635992,V1,8
sub04,0.002898434752451827,0.0020685241091781595,V1,9
sub04,0.0026740360932107888,0.0019160010874418223,V1,10
sub04,0.002791892724321278,0.0019639972032909955,V1,11
sub04,0.0028850963107777744,0.002009510463505581,V1,12
sub04,0.002808148923536636,0.0019380921247009126,V1,13
sub04,0.0030569857375601483,0.002123328936516399,V1,14
sub04,0.002735964115738799,0.0019165361084921807,V1,15
sub04,0.0029833477523172353,0.002078284290343315,V1,16
sub04,0.002876015699167161,0.0020670789976403336,V1,17
sub04,0.0027023043651069507,0.0019129174026262063,V1,18
sub04,0.0027340372495611716,0.0019818285890900833,V1,19
sub04,0.002847023471298586,0.002011498197444097,V1,20
sub04,0.003236990969047012,0.002284632086371687,V1,21
sub04,0.00316512942126692,0.002246868644777286,V1,22
sub04,0.0028814363692454864,0.00204579360477227,V1,23
sub04,0.002787823938694482,0.001983737534245252,V1,24
sub04,0.0026851071030851146,0.001899296791326306,V1,25
sub04,0.002997915716122989,0.0020807519220550417,V1,26
sub04,0.002710698798335772,0.0019279314934567264,V1,27
sub04,0.003355626673903943,0.0024006176322304007,V1,28
