Source,Target,Number of samples,Profile correlation,Pattern correlation,Identification accuracy,Method,ROI,Layer
sub04,sub02,6000,0.14745888804576582,0.16144459852397053,0.6897959183673469,brain_loss,VC,conv1_1
sub04,sub03,6000,0.458991687796229,0.46429942022749343,0.7204081632653062,brain_loss,VC,fc8
sub04,sub03,6000,0.3104039838079424,0.3241532221956909,0.8975510204081633,brain_loss,VC,fc7
sub04,sub03,6000,0.3323242460249499,0.33374765268978934,0.9044897959183673,brain_loss,VC,fc6
sub04,sub03,6000,0.29610308526672047,0.26178769027748783,0.8522448979591837,brain_loss,VC,conv5_4
sub04,sub03,6000,0.31036688532526363,0.3064163332141825,0.9473469387755101,brain_loss,VC,conv5_3
sub04,sub03,6000,0.3197239414812023,0.32408623217436633,0.9285714285714286,brain_loss,VC,conv5_2
sub04,sub03,6000,0.3195566217408527,0.3264493911588287,0.96,brain_loss,VC,conv5_1
sub04,sub03,6000,0.2580840927826779,0.2494723863377522,0.9624489795918367,brain_loss,VC,conv4_4
sub04,sub03,6000,0.24892053806024958,0.2573879567509201,0.9461224489795917,brain_loss,VC,conv4_3
sub04,sub03,6000,0.2788200995934823,0.2974479670696122,0.8714285714285716,brain_loss,VC,conv4_2
sub04,sub03,6000,0.29731288397073724,0.3137019318943416,0.8551020408163263,brain_loss,VC,conv4_1
sub04,sub03,6000,0.22510804071935991,0.2288434950839885,0.8391836734693878,brain_loss,VC,conv3_4
sub04,sub03,6000,0.2506869923531457,0.2494118982075973,0.8330612244897959,brain_loss,VC,conv3_3
sub04,sub03,6000,0.19421285238358907,0.20411147180472877,0.8257142857142857,brain_loss,VC,conv3_2
sub04,sub03,6000,0.17115588644408475,0.1818724956732459,0.6853061224489795,brain_loss,VC,conv3_1
sub04,sub03,6000,0.09393232878951506,0.10071994527630433,0.7130612244897959,brain_loss,VC,conv2_2
sub04,sub03,6000,0.15848371745553047,0.16838987851173215,0.6616326530612245,brain_loss,VC,conv2_1
sub04,sub03,6000,0.13116699231751192,0.14195380287100018,0.5624489795918367,brain_loss,VC,conv1_2
sub04,sub03,6000,0.13970518344514632,0.16004343842226734,0.6869387755102039,brain_loss,VC,conv1_1
sub04,sub05,6000,0.4518782205882483,0.4473604301242353,0.6591836734693878,brain_loss,VC,fc8
sub04,sub05,6000,0.3032534894128862,0.3027604408860473,0.8555102040816328,brain_loss,VC,fc7
sub04,sub05,6000,0.3147384391842894,0.31643822444732117,0.8636734693877551,brain_loss,VC,fc6
sub04,sub05,6000,0.27576086062319355,0.23899410589942885,0.7795918367346937,brain_loss,VC,conv5_4
sub04,sub05,6000,0.28312631900764046,0.2768919697495919,0.8946938775510201,brain_loss,VC,conv5_3
sub04,sub05,6000,0.2894959503271455,0.290977955649457,0.8538775510204082,brain_loss,VC,conv5_2
sub04,sub05,6000,0.28737776779304763,0.2896960210275339,0.8955102040816327,brain_loss,VC,conv5_1
sub04,sub05,6000,0.2308180889534338,0.21431144962932136,0.9008163265306122,brain_loss,VC,conv4_4
sub04,sub05,6000,0.21769627645811115,0.22195361587006052,0.8873469387755101,brain_loss,VC,conv4_3
sub04,sub05,6000,0.24813137526945359,0.2632752293147583,0.7832653061224489,brain_loss,VC,conv4_2
sub04,sub05,6000,0.26793083228214815,0.281431658115644,0.7608163265306122,brain_loss,VC,conv4_1
sub04,sub05,6000,0.19645495820772516,0.19651677181012667,0.7616326530612244,brain_loss,VC,conv3_4
sub04,sub05,6000,0.22245937042229313,0.21609813124726301,0.7510204081632652,brain_loss,VC,conv3_3
sub04,sub05,6000,0.16874587340298838,0.1760755154037486,0.7526530612244897,brain_loss,VC,conv3_2
sub04,sub05,6000,0.14585206118177027,0.1523164228812264,0.6163265306122448,brain_loss,VC,conv3_1
sub04,sub05,6000,0.07802784550204485,0.08098357586873388,0.6538775510204081,brain_loss,VC,conv2_2
sub04,sub05,6000,0.1365523425307454,0.14115950031285565,0.6073469387755103,brain_loss,VC,conv2_1
sub04,sub05,6000,0.1217210145292645,0.12336893413333301,0.5428571428571428,brain_loss,VC,conv1_2
sub04,sub05,6000,0.14024923089607524,0.14393323809663605,0.6212244897959183,brain_loss,VC,conv1_1
sub05,sub01,6000,0.4238408726513465,0.4221253194883534,0.7012244897959183,brain_loss,VC,fc8
sub05,sub01,6000,0.2867590840817323,0.293688086771497,0.8897959183673468,brain_loss,VC,fc7
sub05,sub01,6000,0.3118308730744799,0.3044472504317,0.889795918367347,brain_loss,VC,fc6
sub05,sub01,6000,0.26358167421326234,0.2233374423176535,0.8175510204081634,brain_loss,VC,conv5_4
sub05,sub01,6000,0.26391153439775283,0.2601200419899148,0.910204081632653,brain_loss,VC,conv5_3
sub05,sub01,6000,0.26888204980116626,0.27208919215500665,0.8881632653061224,brain_loss,VC,conv5_2
sub05,sub01,6000,0.2633145139300857,0.26667759198432905,0.9220408163265305,brain_loss,VC,conv5_1
sub05,sub01,6000,0.20700813558454292,0.1937765861309411,0.9187755102040817,brain_loss,VC,conv4_4
sub05,sub01,6000,0.198846687562907,0.2042360477858966,0.909795918367347,brain_loss,VC,conv4_3
sub05,sub01,6000,0.22676712033933125,0.2452364069246949,0.8106122448979591,brain_loss,VC,conv4_2
sub05,sub01,6000,0.2440590899821418,0.26318856586044836,0.8077551020408162,brain_loss,VC,conv4_1
sub05,sub01,6000,0.1831285745837114,0.18693602208866636,0.7893877551020406,brain_loss,VC,conv3_4
sub05,sub01,6000,0.20846237261744802,0.20414011077830715,0.7791836734693878,brain_loss,VC,conv3_3
sub05,sub01,6000,0.15588576858286604,0.1670437259155788,0.7624489795918368,brain_loss,VC,conv3_2
sub05,sub01,6000,0.13972642122632328,0.15029935219564625,0.6391836734693878,brain_loss,VC,conv3_1
sub05,sub01,6000,0.07873192548792163,0.08421500498642459,0.6718367346938774,brain_loss,VC,conv2_2
sub05,sub01,6000,0.13566761578546382,0.14422197650299168,0.6322448979591837,brain_loss,VC,conv2_1
sub05,sub01,6000,0.11818698937334732,0.12363180062838224,0.5477551020408162,brain_loss,VC,conv1_2
sub05,sub01,6000,0.1310505672712799,0.1393254017394357,0.6620408163265306,brain_loss,VC,conv1_1
sub05,sub02,6000,0.41353137444847043,0.42004302642878033,0.696734693877551,brain_loss,VC,fc8
sub05,sub02,6000,0.2659403835941715,0.29044520672519336,0.8848979591836733,brain_loss,VC,fc7
sub05,sub02,6000,0.2863304660935284,0.2914809668074944,0.8808163265306121,brain_loss,VC,fc6
sub05,sub02,6000,0.23859790336456277,0.20988323339111986,0.789795918367347,brain_loss,VC,conv5_4
sub05,sub02,6000,0.2439429924404588,0.2441877515982226,0.8926530612244897,brain_loss,VC,conv5_3
sub05,sub02,6000,0.2550262530442691,0.2592585025734917,0.8779591836734695,brain_loss,VC,conv5_2
sub05,sub02,6000,0.25300369414186324,0.25540466518453453,0.9155102040816325,brain_loss,VC,conv5_1
sub05,sub02,6000,0.2008312436159619,0.19008974098752204,0.8983673469387754,brain_loss,VC,conv4_4
sub05,sub02,6000,0.18975135832392717,0.19411100868718692,0.8926530612244897,brain_loss,VC,conv4_3
sub05,sub02,6000,0.21479989166681762,0.23093073404237122,0.7926530612244898,brain_loss,VC,conv4_2
sub05,sub02,6000,0.23148920405178566,0.2475596603040823,0.7926530612244899,brain_loss,VC,conv4_1
sub05,sub02,6000,0.1749393657612887,0.17838199381362332,0.7771428571428572,brain_loss,VC,conv3_4
sub05,sub02,6000,0.19788797837560615,0.19470142236303747,0.7657142857142858,brain_loss,VC,conv3_3
sub05,sub02,6000,0.14940785273863344,0.15796637927291973,0.7514285714285713,brain_loss,VC,conv3_2
sub05,sub02,6000,0.13388475267998354,0.14199173322805955,0.6318367346938775,brain_loss,VC,conv3_1
sub05,sub02,6000,0.07330041458467611,0.0764714597421026,0.6632653061224489,brain_loss,VC,conv2_2
sub05,sub02,6000,0.13070427630210343,0.13797594808628594,0.6351020408163266,brain_loss,VC,conv2_1
sub05,sub02,6000,0.115899982406514,0.1224138647410702,0.5530612244897959,brain_loss,VC,conv1_2
sub05,sub02,6000,0.1372741739139298,0.14824550921801685,0.6644897959183673,brain_loss,VC,conv1_1
sub05,sub03,6000,0.42556399020983565,0.43039908152022976,0.7338775510204083,brain_loss,VC,fc8
sub05,sub03,6000,0.2716446524556582,0.2887950073998428,0.8946938775510204,brain_loss,VC,fc7
sub05,sub03,6000,0.30095817210130615,0.2983109923226936,0.903673469387755,brain_loss,VC,fc6
sub05,sub03,6000,0.2614260347571126,0.2182161569241944,0.8281632653061224,brain_loss,VC,conv5_4
sub05,sub03,6000,0.25514107669781916,0.25423233729983946,0.9208163265306122,brain_loss,VC,conv5_3
sub05,sub03,6000,0.2604001951933446,0.26479316495553834,0.8979591836734694,brain_loss,VC,conv5_2
sub05,sub03,6000,0.25726364320821504,0.25984892611593735,0.9314285714285715,brain_loss,VC,conv5_1
sub05,sub03,6000,0.2006587480387189,0.18945577181728745,0.9232653061224488,brain_loss,VC,conv4_4
sub05,sub03,6000,0.195119882582344,0.19855110886809776,0.9016326530612244,brain_loss,VC,conv4_3
sub05,sub03,6000,0.22370118345906578,0.23956462435544293,0.8118367346938774,brain_loss,VC,conv4_2
sub05,sub03,6000,0.2410823772396233,0.2573660204788448,0.8122448979591834,brain_loss,VC,conv4_1
sub05,sub03,6000,0.18356750357279453,0.18619085884519232,0.7955102040816325,brain_loss,VC,conv3_4
sub05,sub03,6000,0.20815855562020844,0.20363534617049311,0.7893877551020408,brain_loss,VC,conv3_3
sub05,sub03,6000,0.1563155097148553,0.1646354166618356,0.7759183673469389,brain_loss,VC,conv3_2
sub05,sub03,6000,0.14218326847865478,0.15064043064037594,0.649795918367347,brain_loss,VC,conv3_1
sub05,sub03,6000,0.08167697176291243,0.08555131938123978,0.6820408163265306,brain_loss,VC,conv2_2
sub05,sub03,6000,0.1410851469897491,0.14791428796134543,0.6461224489795918,brain_loss,VC,conv2_1
sub05,sub03,6000,0.12518895122043325,0.12776022068146017,0.5583673469387754,brain_loss,VC,conv1_2
sub05,sub03,6000,0.1407179580589768,0.1496411525627261,0.6730612244897959,brain_loss,VC,conv1_1
sub05,sub04,6000,0.4359916915653003,0.4350139878185903,0.7400000000000001,brain_loss,VC,fc8
sub05,sub04,6000,0.27244597738624776,0.2916170421660293,0.9020408163265305,brain_loss,VC,fc7
sub05,sub04,6000,0.3044134008840237,0.30198004494296465,0.8991836734693878,brain_loss,VC,fc6
sub05,sub04,6000,0.2617402778544584,0.22027881196965005,0.8232653061224491,brain_loss,VC,conv5_4
sub05,sub04,6000,0.25786962335180424,0.25473535526243646,0.9146938775510204,brain_loss,VC,conv5_3
sub05,sub04,6000,0.2645980237812803,0.2665298308601551,0.8975510204081633,brain_loss,VC,conv5_2
sub05,sub04,6000,0.25868329294885506,0.2611771405300259,0.9297959183673469,brain_loss,VC,conv5_1
sub05,sub04,6000,0.20723373387848387,0.1934127804351111,0.9191836734693877,brain_loss,VC,conv4_4
sub05,sub04,6000,0.19878610365549487,0.20195458411203557,0.9073469387755102,brain_loss,VC,conv4_3
sub05,sub04,6000,0.22541216556204102,0.2407095122738127,0.8163265306122449,brain_loss,VC,conv4_2
sub05,sub04,6000,0.2424236204854354,0.25746049986918157,0.8093877551020409,brain_loss,VC,conv4_1
sub05,sub04,6000,0.18188714397004632,0.18250530269146115,0.7983673469387754,brain_loss,VC,conv3_4
sub05,sub04,6000,0.20819022819003538,0.20229341974051362,0.7816326530612244,brain_loss,VC,conv3_3
sub05,sub04,6000,0.15776884478785827,0.16600174665751044,0.7775510204081633,brain_loss,VC,conv3_2
sub05,sub04,6000,0.14057651799695187,0.14725153219024936,0.6461224489795918,brain_loss,VC,conv3_1
sub05,sub04,6000,0.07877712247201217,0.08033459243892097,0.6726530612244898,brain_loss,VC,conv2_2
sub05,sub04,6000,0.13570498732143768,0.13795095628051707,0.6379591836734694,brain_loss,VC,conv2_1
sub05,sub04,6000,0.11503249917935814,0.11157938307870188,0.5469387755102041,brain_loss,VC,conv1_2
sub05,sub04,6000,0.1263970905739181,0.1264667814643257,0.6575510204081633,brain_loss,VC,conv1_1
